feature_id,feature_name,state_name,county_name,prim_lat_dec,prim_long_dec,enter_m,exit_m,exit_consec_points
363761,Puʻukahekili,Hawaii,Hawaii,19.8567807,-155.6574083,80,120,5
363763,Puʻukahiliku,Hawaii,Hawaii,19.6908798,-155.4000664,80,120,5
363764,Puʻukahinahina,Hawaii,Hawaii,19.8083772,-155.3755402,80,120,5
363765,Puu o Kahua,Hawaii,Hawaii,20.1280108,-155.8143137,80,120,5
363766,Puʻukahuauli,Hawaii,Honolulu,21.3852778,-157.8238889,80,120,5
363767,Puʻukāhuliʻanapa,Hawaii,Maui,20.9976298,-156.5438424,80,120,5
363768,Puʻukaʻīlio,Hawaii,Honolulu,21.4696437,-158.1207704,80,120,5
363769,Puʻukaimuʻuala,Hawaii,Hawaii,18.9726747,-155.7362008,80,120,5
363770,Puʻukaʻinapuaʻa,Hawaii,Honolulu,21.5870092,-157.953987,80,120,5
363771,Puʻukawaiwai,Hawaii,Hawaii,19.8192783,-155.3856468,80,120,5
363772,Puʻukakanihia,Hawaii,Hawaii,20.0319398,-155.6451414,80,120,5
363773,Puʻukākea,Hawaii,Honolulu,21.3209371,-157.8174733,80,120,5
363774,Puʻukalapa,Hawaii,Hawaii,19.4182635,-155.8753763,80,120,5
363775,Puu Kalaukela,Hawaii,Hawaii,19.8182251,-155.8399342,80,120,5
363776,Puʻukalepeamoa,Hawaii,Hawaii,19.7538197,-155.4589462,80,120,5
363777,Puʻukaliali,Hawaii,Hawaii,19.9643944,-155.5821991,80,120,5
363778,Kaliʻu,Hawaii,Hawaii,19.4524466,-154.9189065,80,120,5
363779,Puʻukamaha,Hawaii,Kauai,22.1301789,-159.5349785,80,120,5
363780,Puʻukamaileʻunu,Hawaii,Honolulu,21.4638526,-158.1919241,80,120,5
363781,Kamaliʻi,Hawaii,Hawaii,20.0493768,-155.8212016,80,120,5
363782,Puʻukamana,Hawaii,Honolulu,21.4662889,-157.9418349,80,120,5
363783,Puʻukamananui,Hawaii,Honolulu,21.5345676,-158.0978751,80,120,5
363784,Puu Kamau,Hawaii,Hawaii,20.1410857,-155.753846,80,120,5
363785,Puʻukamoa,Hawaii,Hawaii,20.045567,-155.7138918,80,120,5
363786,Puu Kamoamoa,Hawaii,Hawaii,19.3865754,-155.1131414,80,120,5
363787,Puʻukamoʻo,Hawaii,Maui,21.175398,-157.026999,80,120,5
363788,Puʻukanaio,Hawaii,Maui,21.1441876,-157.0686864,80,120,5
363789,Puʻukanakaleonui,Hawaii,Hawaii,19.8576687,-155.3894234,80,120,5
363790,Puʻukanalopakaliʻiliʻi,Hawaii,Hawaii,19.8316321,-155.6654119,80,120,5
363791,Puʻukanalopakanui,Hawaii,Hawaii,19.8269491,-155.6580734,80,120,5
363792,Puu Kanane,Hawaii,Hawaii,20.0582256,-155.8043573,80,120,5
363793,Puʻukāne,Hawaii,Maui,20.894519,-156.5460134,80,120,5
363794,Puʻukānehoa,Hawaii,Honolulu,21.4543607,-158.0955875,80,120,5
363795,Puʻukānehoalani,Hawaii,Honolulu,21.521653,-157.8490304,80,120,5
363796,Puu Kanikani,Hawaii,Hawaii,19.0213039,-155.6711695,80,120,5
363797,Puʻukao,Hawaii,Maui,20.6408885,-156.3113002,80,120,5
363798,Puʻukaʻohelo,Hawaii,Kauai,22.1333333,-159.645,80,120,5
363800,Puʻukapeʻelua,Hawaii,Maui,21.163679,-157.0709609,80,120,5
363801,Puʻukapele,Hawaii,Maui,21.19349,-157.091757,80,120,5
363802,Puʻukapolei,Hawaii,Honolulu,21.3364512,-158.0744219,80,120,5
363803,Puʻukapu,Hawaii,Honolulu,21.3513207,-157.8855085,80,120,5
363804,Puʻukapu,Hawaii,Honolulu,21.5895865,-158.0067015,80,120,5
363805,Puʻukapuaʻi,Hawaii,Honolulu,21.3764363,-158.0727338,80,120,5
363806,Puʻukapukapu,Hawaii,Hawaii,19.2757586,-155.2595255,80,120,5
363807,Puʻukaua,Hawaii,Honolulu,21.4413252,-158.0986691,80,120,5
363808,Puʻukauai,Hawaii,Honolulu,21.475115,-157.8490734,80,120,5
363809,Puʻukauaua,Hawaii,Maui,20.7130448,-156.1890076,80,120,5
363810,Puu Kauka,Hawaii,Hawaii,19.4146069,-155.0170753,80,120,5
363811,Puʻukaukanu,Hawaii,Maui,20.7254067,-156.0464026,80,120,5
363812,Puu Kauoha,Hawaii,Maui,20.8187053,-156.5784805,80,120,5
363813,Puʻukaupakuhale,Hawaii,Hawaii,19.793619,-155.4077911,80,120,5
363814,Puʻukauā,Hawaii,Maui,21.1631988,-156.9689297,80,120,5
363815,Puʻukauā,Hawaii,Kalawao,21.1677811,-156.9382881,80,120,5
363816,Puʻukauweweole,Hawaii,Honolulu,21.667519,-158.0100757,80,120,5
363817,Puʻukauila,Hawaii,Hawaii,18.9948523,-155.6808186,80,120,5
363818,Puʻukawaiwai,Hawaii,Hawaii,20.0422208,-155.7348774,80,120,5
363819,Puu Kawelo,Hawaii,Maui,20.8714055,-156.930334,80,120,5
363820,Puʻukawipoʻo,Hawaii,Honolulu,21.4167568,-157.8540301,80,120,5
363821,Puʻukawiwi,Hawaii,Honolulu,21.4906893,-158.1678486,80,120,5
363822,Puʻukea,Hawaii,Hawaii,19.8249305,-155.4688597,80,120,5
363823,Puʻukea,Hawaii,Hawaii,19.8927004,-155.4086065,80,120,5
363824,Puʻukea,Hawaii,Hawaii,19.7600396,-155.624299,80,120,5
363825,Puʻukeaʻau,Hawaii,Honolulu,21.4934844,-158.2047987,80,120,5
363826,Puʻukeahiakahoe,Hawaii,Honolulu,21.3957006,-157.8239894,80,120,5
363827,Puu Keakea,Hawaii,Kauai,22.159441,-159.3847079,80,120,5
363828,Puu Keanahuehue,Hawaii,Hawaii,19.8994158,-155.6303785,80,120,5
363829,Puu Keanui,Hawaii,Hawaii,19.6159666,-155.7890366,80,120,5
363830,Puʻukeʻekeʻe,Hawaii,Hawaii,19.7861687,-155.6346846,80,120,5
363832,Puu Kehena,Hawaii,Hawaii,20.1532733,-155.8221672,80,120,5
363833,Puu Keke,Hawaii,Kauai,21.8952706,-159.4173127,80,120,5
363834,Puʻukekuakāhea,Hawaii,Hawaii,19.98319,-155.5612564,80,120,5
363835,Puʻukeōkea,Hawaii,Maui,20.6788405,-156.3219164,80,120,5
363836,Puʻukeoneheheʻe,Hawaii,Hawaii,19.7822113,-155.4588604,80,120,5
363837,Puu Kepaka,Hawaii,Hawaii,19.4487035,-154.9119328,80,120,5
363838,Puʻukēpauʻula,Hawaii,Honolulu,21.4775311,-158.177526,80,120,5
363839,Puʻukī,Hawaii,Hawaii,19.0047126,-155.7928705,80,120,5
363840,Puʻukī,Hawaii,Hawaii,20.0319196,-155.6688736,80,120,5
363841,Puʻukī,Hawaii,Maui,20.7495266,-156.0162755,80,120,5
363842,Puʻukī,Hawaii,Kauai,22.0175,-159.6447222,80,120,5
363843,Puʻukī,Hawaii,Kauai,22.0486111,-159.5163889,80,120,5
363844,Puʻukī,Hawaii,Kauai,22.1763889,-159.6313889,80,120,5
363845,Puʻukī,Hawaii,Kauai,22.1777778,-159.4827778,80,120,5
363846,Puʻukī,Hawaii,Honolulu,21.6711682,-157.980566,80,120,5
363847,Puʻukihe,Hawaii,Hawaii,19.8994496,-155.3924704,80,120,5
363848,Puu Kii,Hawaii,Hawaii,19.4919565,-154.875798,80,120,5
363849,Puʻukiʻi,Hawaii,Maui,20.8661805,-156.3038635,80,120,5
363850,Puʻukiʻiʻāina,Hawaii,Hawaii,19.9038984,-155.5067753,80,120,5
363851,Puu Kikoni,Hawaii,Hawaii,19.9971003,-155.5979345,80,120,5
363853,Puʻukilauea,Hawaii,Hawaii,20.1918879,-155.7431316,80,120,5
363854,Puu Kilea,Hawaii,Maui,20.8344116,-156.8964993,80,120,5
363855,Puʻukīlea,Hawaii,Maui,21.0039334,-156.6165876,80,120,5
363856,Puʻukinikini,Hawaii,Hawaii,19.2592096,-155.5989216,80,120,5
363857,Puʻukinikini,Hawaii,Hawaii,19.4811984,-155.7884502,80,120,5
363858,Puu Kinui,Hawaii,Kauai,22.1190053,-159.3635539,80,120,5
363859,Puʻukiolea,Hawaii,Honolulu,21.4749552,-157.8534293,80,120,5
363860,Puʻukīpū,Hawaii,Hawaii,19.5500845,-155.3383541,80,120,5
363861,Puu Koa,Hawaii,Maui,20.815166,-156.9447561,80,120,5
363862,Puu Koa,Hawaii,Maui,20.8304932,-156.3228605,80,120,5
363864,Puʻukoaʻe,Hawaii,Hawaii,19.3552798,-155.3223322,80,120,5
363865,Puʻu Koaʻe,Hawaii,Maui,21.00095,-156.54552,80,120,5
363866,Puʻukoaʻe,Hawaii,Maui,21.1584,-157.274458,80,120,5
363867,Puu Koiele,Hawaii,Honolulu,21.5137246,-157.8869533,80,120,5
363868,Puʻukoʻihala,Hawaii,Hawaii,18.9937973,-155.6242561,80,120,5
363869,Puʻukoko,Hawaii,Hawaii,19.7770018,-155.602026,80,120,5
363870,Puʻukole,Hawaii,Hawaii,19.8823693,-155.4488182,80,120,5
363871,Puu Kole,Hawaii,Maui,20.8069256,-156.8727186,80,120,5
363872,Puʻukole,Hawaii,Hawaii,19.7471552,-155.4193783,80,120,5
363873,Puu Kolea,Hawaii,Hawaii,19.1786341,-155.4775255,80,120,5
363874,Puu Kolekole,Hawaii,Hawaii,19.1865729,-155.4409931,80,120,5
363875,Puu Kolekole,Hawaii,Hawaii,19.7885882,-155.9651182,80,120,5
363876,Puʻukolekole,Hawaii,Maui,21.1022143,-156.9017885,80,120,5
363877,Puʻukoli,Hawaii,Hawaii,19.6342612,-155.5410862,80,120,5
363878,Puu Kolii,Hawaii,Maui,20.9283445,-156.6489988,80,120,5
363879,Puʻukolo,Hawaii,Maui,20.7379259,-156.0010145,80,120,5
363880,Puʻukolo,Hawaii,Honolulu,21.4589999,-157.8556824,80,120,5
363881,Puu Kolo,Hawaii,Kauai,21.9527744,-159.4894301,80,120,5
363882,Puu Konanae,Hawaii,Kauai,22.1483605,-159.3274235,80,120,5
363883,Puʻukoʻohi,Hawaii,Hawaii,19.7445174,-155.5061451,80,120,5
363884,Puʻukoʻokoʻolau,Hawaii,Hawaii,19.7986058,-155.4755974,80,120,5
363885,Puʻukou,Hawaii,Hawaii,19.2879515,-155.3920911,80,120,5
363886,Puʻukuanēnē,Hawaii,Hawaii,19.3221557,-155.4194496,80,120,5
363887,Puʻukue,Hawaii,Maui,20.6977866,-156.0480755,80,120,5
363888,Puʻukūkae,Hawaii,Hawaii,19.5115359,-154.831209,80,120,5
363889,Puu Kukai,Hawaii,Hawaii,19.8335461,-155.8465646,80,120,5
363890,Puʻukūkae,Hawaii,Maui,20.8942784,-156.203742,80,120,5
363891,Puʻukukui,Hawaii,Maui,20.8902691,-156.5863538,80,120,5
363892,Puʻukūlua,Hawaii,Hawaii,19.5351622,-155.4294364,80,120,5
363893,Puʻukūmakaliʻi,Hawaii,Honolulu,21.4803865,-158.1221438,80,120,5
363894,Puʻukumu,Hawaii,Maui,20.7293497,-156.1875427,80,120,5
363895,Puʻukuolani,Hawaii,Honolulu,21.4736773,-157.8611326,80,120,5
363896,Puʻukuʻua,Hawaii,Honolulu,21.3933431,-158.0787778,80,120,5
363897,Puʻulaʻalāʻau,Hawaii,Hawaii,19.6721304,-155.8743238,80,120,5
363898,Puʻulaʻalāʻau,Hawaii,Hawaii,20.1195487,-155.7480524,80,120,5
363899,Puʻulāʻau,Hawaii,Hawaii,19.8338726,-155.5946016,80,120,5
363900,Puu Laau,Hawaii,Kauai,22.1171791,-159.52505,80,120,5
363901,Puʻulaʻelaʻe,Hawaii,Hawaii,20.0450832,-155.6902025,80,120,5
363902,Puʻulahohinu,Hawaii,Hawaii,19.9072476,-155.3380751,80,120,5
363903,Puʻulaina,Hawaii,Maui,20.8960325,-156.6683597,80,120,5
363904,Puʻulala,Hawaii,Hawaii,20.0564921,-155.6222675,80,120,5
363905,Puʻulalaʻau,Hawaii,Hawaii,19.5105281,-155.3153515,80,120,5
363906,Puu Lalakaukole,Hawaii,Hawaii,19.688856,-155.8643959,80,120,5
363907,Puʻulanihuli,Hawaii,Honolulu,21.3697058,-157.8095484,80,120,5
363908,Puʻulanikepu,Hawaii,Hawaii,20.0448413,-155.7059524,80,120,5
363909,Puʻulanipō,Hawaii,Honolulu,21.3319781,-157.7589769,80,120,5
363910,Puu Lapalapa,Hawaii,Hawaii,20.1017568,-155.7550476,80,120,5
363911,Puʻulau,Hawaii,Hawaii,19.5705127,-155.3764485,80,120,5
363912,Puu Lawii,Hawaii,Kauai,22.1112071,-159.3622079,80,120,5
363913,Puʻulehu,Hawaii,Hawaii,19.8714926,-155.4210734,80,120,5
363914,Puʻulehua,Hawaii,Hawaii,19.5630859,-155.7940292,80,120,5
363916,Puʻulepo,Hawaii,Hawaii,20.1349413,-155.7995723,80,120,5
363917,Puʻulepo,Hawaii,Hawaii,19.0879504,-155.6306146,80,120,5
363918,Puu Lili,Hawaii,Hawaii,19.8229689,-155.8393763,80,120,5
363919,Puʻulīlīnoe,Hawaii,Hawaii,19.8098675,-155.4590605,80,120,5
363920,Puu Lio,Hawaii,Maui,20.8720852,-156.5335894,80,120,5
363921,Puu Liolio,Hawaii,Hawaii,20.1561136,-155.7935856,80,120,5
363922,Puʻuililua,Hawaii,Maui,20.8471816,-156.1372018,80,120,5
363923,Puʻuʻīloli,Hawaii,Maui,21.104727,-157.116212,80,120,5
363924,Puʻuʻio,Hawaii,Hawaii,19.8165531,-155.840013,80,120,5
363925,Puʻuʻio,Hawaii,Hawaii,19.7534527,-155.9810398,80,120,5
363926,Puʻuloa,Hawaii,Hawaii,19.5556214,-155.9415362,80,120,5
363927,Puʻuloa,Hawaii,Hawaii,19.7134651,-155.1460934,80,120,5
363928,Puʻuloa,Hawaii,Hawaii,19.7646438,-155.3821492,80,120,5
363929,Puʻuloa,Hawaii,Hawaii,19.9367212,-155.3391695,80,120,5
363930,Puʻuloa,Hawaii,Hawaii,20.0742691,-155.7502196,80,120,5
363934,Puu Loe,Hawaii,Hawaii,20.0393583,-155.5194639,80,120,5
363935,Puʻulohena,Hawaii,Hawaii,18.9492257,-155.7006454,80,120,5
363936,Puʻulou,Hawaii,Hawaii,18.9716601,-155.6017148,80,120,5
363937,Puʻulua,Hawaii,Maui,21.1088037,-156.8114662,80,120,5
363938,Puʻulua,Hawaii,Maui,21.1746443,-157.0056223,80,120,5
363939,Puʻuluahine,Hawaii,Maui,21.1295173,-157.0118236,80,120,5
363940,Puʻulūʻau,Hawaii,Maui,20.779986,-156.2318585,80,120,5
363941,Puʻulūʻau,Hawaii,Maui,20.8087954,-156.5475368,80,120,5
363942,Puʻumaʻau,Hawaii,Hawaii,19.6803335,-155.8137274,80,120,5
363943,Puʻumaʻau,Hawaii,Hawaii,19.7747403,-155.593915,80,120,5
363944,Puʻumāʻeliʻeli,Hawaii,Honolulu,21.4448803,-157.8225732,80,120,5
363945,Puʻumaʻemaʻe,Hawaii,Hawaii,18.9903886,-155.6660342,80,120,5
363946,Pu‘u Mahanalua,Hawaii,Maui,20.870719,-156.927722,80,120,5
363947,Puʻumāhanalua,Hawaii,Maui,20.7658636,-156.8882166,80,120,5
363948,Puʻumahanalua,Hawaii,Maui,20.7936675,-156.2833355,80,120,5
363949,Puʻumāhanaluanui,Hawaii,Maui,20.8405038,-156.6337323,80,120,5
363950,Puu Maheu,Hawaii,Kauai,22.1794812,-159.4465022,80,120,5
363951,Puʻumaho,Hawaii,Maui,20.7462851,-156.2988844,80,120,5
363952,Puʻumāhoe,Hawaii,Hawaii,19.8358709,-155.4606843,80,120,5
363953,Puʻumāhoe,Hawaii,Maui,20.6319208,-156.3845229,80,120,5
363954,Puʻumāhoe,Hawaii,Maui,20.7112361,-156.0281176,80,120,5
363955,Puʻumaile,Hawaii,Hawaii,20.1418916,-155.7938431,80,120,5
363956,Puʻumaile,Hawaii,Hawaii,20.031718,-155.6257008,80,120,5
363957,Puʻumaile,Hawaii,Maui,20.7124627,-156.1784934,80,120,5
363958,Puʻumāʻiliʻili,Hawaii,Honolulu,21.4324171,-158.17729,80,120,5
363960,Puʻumakaʻala,Hawaii,Hawaii,19.5476985,-155.2220106,80,120,5
363961,Puʻumakahalau,Hawaii,Hawaii,19.9736916,-155.5714273,80,120,5
363962,Puʻumakakilo,Hawaii,Honolulu,21.3605135,-158.0758166,80,120,5
363963,Puʻumakaliʻiliʻi,Hawaii,Maui,21.1311985,-156.9410132,80,120,5
363964,Puʻumākanaka,Hawaii,Hawaii,19.8425014,-155.4280686,80,120,5
363965,Puʻumakawana,Hawaii,Maui,20.97759,-156.52913,80,120,5
363966,Puu Makela,Hawaii,Hawaii,20.0721932,-155.7588456,80,120,5
363967,Puu Makina,Hawaii,Maui,20.9562062,-156.6218518,80,120,5
363968,Puu Makua,Hawaii,Maui,20.6605709,-156.3524936,80,120,5
363969,Puu Mala,Hawaii,Hawaii,20.0951876,-155.7470224,80,120,5
363970,Puʻumali,Hawaii,Hawaii,19.90868,-155.4380894,80,120,5
363971,Puʻumāmane,Hawaii,Maui,20.7229193,-156.1896299,80,120,5
363972,Puʻumamo,Hawaii,Hawaii,20.2091626,-155.851178,80,120,5
363973,Puʻumanamana,Hawaii,Honolulu,21.5284398,-157.8670549,80,120,5
363974,Puʻumanaʻo,Hawaii,Hawaii,19.8078522,-155.5841732,80,120,5
363975,Puʻukanawahua,Hawaii,Honolulu,21.3863102,-158.1051922,80,120,5
363976,Puu Manawalea,Hawaii,Hawaii,19.3154329,-155.061879,80,120,5
363977,Puu Maneoneo,Hawaii,Maui,20.6265153,-156.1685369,80,120,5
363978,Puʻumaninikolo,Hawaii,Maui,21.0895219,-157.0097851,80,120,5
363979,Puʻumanō,Hawaii,Maui,21.097585,-156.777035,80,120,5
363980,Puʻumanu,Hawaii,Hawaii,20.0292787,-155.6241987,80,120,5
363981,Puʻumanu,Hawaii,Maui,20.7766754,-156.8697426,80,120,5
363982,Puʻumanu,Hawaii,Kauai,22.156291,-159.5093885,80,120,5
363983,Puu Manu Kalika,Hawaii,Hawaii,20.1696696,-155.7916329,80,120,5
363984,Puʻumauʻu,Hawaii,Hawaii,19.7820866,-155.9700535,80,120,5
363985,Puu Maunu,Hawaii,Hawaii,20.1531726,-155.7910107,80,120,5
363986,Puʻumauʻu,Hawaii,Hawaii,18.9421731,-155.6416798,80,120,5
363987,Puʻumoana,Hawaii,Hawaii,19.9090836,-155.4636669,80,120,5
363988,Puʻumoe,Hawaii,Maui,20.8143514,-156.5398765,80,120,5
363989,Puʻumōiwi,Hawaii,Maui,20.5428335,-156.6048288,80,120,5
363990,Puʻumoʻo,Hawaii,Hawaii,19.1956719,-155.3986786,80,120,5
363991,Puʻumoʻopuna,Hawaii,Honolulu,21.3950812,-158.0874038,80,120,5
363995,Puʻunāhāhā,Hawaii,Hawaii,19.702193,-155.8141565,80,120,5
363996,Puʻunāhāhā,Hawaii,Hawaii,19.7728791,-155.9731434,80,120,5
363997,Puʻunaio,Hawaii,Maui,20.6167786,-156.4043713,80,120,5
363998,Puʻunānā,Hawaii,Hawaii,19.8447282,-155.5639456,80,120,5
363999,Puʻunānā,Hawaii,Maui,21.141552,-157.1549865,80,120,5
364000,Puu Nana i Hawaii,Hawaii,Maui,20.8049586,-156.9367586,80,120,5
364001,Puʻunanaha,Hawaii,Hawaii,19.8418858,-155.5600548,80,120,5
364002,Puʻunanaia,Hawaii,Hawaii,19.0650754,-155.7023476,80,120,5
364003,Puʻunananana,Hawaii,Maui,21.12374,-156.734349,80,120,5
364004,Puʻunau,Hawaii,Hawaii,19.9103748,-155.4556847,80,120,5
364005,Puʻunaue,Hawaii,Maui,20.7183433,-156.1948656,80,120,5
364007,Puʻunēnē,Hawaii,Maui,20.8284911,-156.9027901,80,120,5
364008,Puʻunēnē,Hawaii,Hawaii,19.6962537,-155.4957676,80,120,5
364009,Puʻunēnē,Hawaii,Maui,20.8985483,-156.3960671,80,120,5
364011,Puʻunianiau,Hawaii,Maui,20.772282,-156.2444542,80,120,5
364012,Puʻunole,Hawaii,Maui,20.7188652,-156.1881493,80,120,5
364013,Puʻunōpili,Hawaii,Kauai,22.2130556,-159.5597222,80,120,5
364014,Puʻunukohe,Hawaii,Honolulu,21.3733275,-157.8179571,80,120,5
364015,Puʻuohu,Hawaii,Honolulu,21.3871893,-157.7435875,80,120,5
364016,Puu o Kaau,Hawaii,Hawaii,19.0848682,-155.5470584,80,120,5
364017,Puu o Kalaukani,Hawaii,Hawaii,19.6269618,-155.8352564,80,120,5
364018,Puʻuokoholā,Hawaii,Maui,20.8629824,-156.1747205,80,120,5
364019,Puʻuʻomāwae,Hawaii,Hawaii,19.6405767,-155.8254218,80,120,5
364020,Puʻuoʻahu,Hawaii,Maui,21.1106851,-157.0177899,80,120,5
364022,Puʻuohau,Hawaii,Hawaii,19.5114955,-155.9529303,80,120,5
364023,Puʻuʻōhelo,Hawaii,Maui,21.1161737,-156.8066708,80,120,5
364024,Puu Ohia,Hawaii,Hawaii,20.0077869,-155.5205152,80,120,5
364025,Puu Ohohia,Hawaii,Hawaii,19.1844653,-155.7608411,80,120,5
364026,Puʻuʻohu,Hawaii,Hawaii,20.0450429,-155.6689165,80,120,5
364027,Puʻuʻōhulehule,Hawaii,Honolulu,21.5125502,-157.8753805,80,120,5
364028,Puʻuōlaʻi,Hawaii,Maui,20.6362984,-156.4486384,80,120,5
364029,Puʻuōlaʻi,Hawaii,Maui,20.9770102,-156.5343642,80,120,5
364030,Puʻuʻōlelo,Hawaii,Maui,20.968653,-156.5519142,80,120,5
364031,Puʻuʻōlelo,Hawaii,Maui,21.1668206,-156.9846581,80,120,5
364032,Puʻuʻoli,Hawaii,Maui,21.1476698,-156.9883918,80,120,5
364033,Puʻuone,Hawaii,Hawaii,19.1599617,-155.5937289,80,120,5
364034,Puʻuonepohue,Hawaii,Maui,20.823915,-156.2974976,80,120,5
364035,Puʻuʻōʻō,Hawaii,Hawaii,20.1379027,-155.7899807,80,120,5
364036,Puʻuʻōʻō,Hawaii,Hawaii,19.7288568,-155.3935432,80,120,5
364037,Puʻuʻōʻō,Hawaii,Hawaii,19.7869325,-155.9953521,80,120,5
364041,Puʻuʻōpae,Hawaii,Kauai,22.0824807,-159.3959824,80,120,5
364042,Puu Ouli,Hawaii,Maui,20.6470781,-156.3448761,80,120,5
364043,Puʻuʻowāʻowaka,Hawaii,Hawaii,20.0353668,-155.6756542,80,120,5
364044,Puʻupā,Hawaii,Hawaii,19.9897604,-155.7041071,80,120,5
364045,Puu Paha,Hawaii,Hawaii,19.7538768,-155.8239267,80,120,5
364046,Puʻupāheʻeheʻe,Hawaii,Honolulu,21.4449801,-158.1769466,80,120,5
364047,Puʻupāhoehoe,Hawaii,Hawaii,19.4607621,-154.9579166,80,120,5
364048,Puʻupahu,Hawaii,Maui,20.751676,-156.2691734,80,120,5
364049,Puʻupahu,Hawaii,Honolulu,21.42235,-157.7935839,80,120,5
364051,Puu Pala,Hawaii,Hawaii,20.1054242,-155.7532881,80,120,5
364052,Puu Palai,Hawaii,Hawaii,19.4578487,-154.9590109,80,120,5
364053,Puʻupālailai,Hawaii,Hawaii,20.0673762,-155.7114885,80,120,5
364054,Puʻupālailai,Hawaii,Honolulu,21.3432432,-158.0894278,80,120,5
364055,Puʻupalaolelo,Hawaii,Hawaii,19.7612513,-155.4058599,80,120,5
364056,Puʻupane,Hawaii,Kauai,22.1858333,-159.3888889,80,120,5
364057,Puʻupane,Hawaii,Maui,20.6570573,-156.2497758,80,120,5
364058,Puʻupane,Hawaii,Maui,20.8042588,-156.3161872,80,120,5
364059,Puʻupane,Hawaii,Honolulu,21.516679,-158.1128811,80,120,5
364060,Puu Papa,Hawaii,Hawaii,19.7557549,-155.8081339,80,120,5
364061,Puʻupāpaʻa,Hawaii,Honolulu,21.4223466,-157.7568769,80,120,5
364062,Puʻupāpaʻi,Hawaii,Maui,21.0663599,-156.8992281,80,120,5
364063,Puu Papapa,Hawaii,Hawaii,19.8942707,-155.6892155,80,120,5
364064,Puʻupapapa,Hawaii,Hawaii,19.9434181,-155.6031847,80,120,5
364065,Puu Pauao,Hawaii,Honolulu,21.5240849,-157.9165005,80,120,5
364066,Puʻupeʻahināiʻa,Hawaii,Honolulu,21.5552999,-157.987649,80,120,5
364067,Puu Pehu,Hawaii,Kauai,21.9491722,-159.593997,80,120,5
364069,Puʻupia,Hawaii,Honolulu,21.325338,-157.7964377,80,120,5
364070,Puʻupiei,Hawaii,Honolulu,21.5599144,-157.8883195,80,120,5
364071,Puu Pihakapu,Hawaii,Kauai,21.9066633,-159.3988746,80,120,5
364072,Puu Pilau,Hawaii,Hawaii,19.4742844,-154.8868831,80,120,5
364073,Puʻupili,Hawaii,Hawaii,19.1475769,-155.4576443,80,120,5
364074,Puʻupili,Hawaii,Hawaii,19.3870612,-155.4388688,80,120,5
364075,Puʻupili,Hawaii,Hawaii,20.1148138,-155.7632873,80,120,5
364076,Puʻupili,Hawaii,Maui,21.1685889,-157.1622482,80,120,5
364077,Puʻupilo,Hawaii,Kauai,22.0537835,-159.3868161,80,120,5
364079,Puʻupōhaku,Hawaii,Hawaii,19.8242038,-155.492034,80,120,5
364081,Puʻupōhakuloa,Hawaii,Hawaii,19.3480116,-155.784745,80,120,5
364082,Puʻupōhakuloa,Hawaii,Hawaii,19.7593934,-155.5362797,80,120,5
364083,Puʻupohoʻulaʻula,Hawaii,Hawaii,20.0618738,-155.6959103,80,120,5
364084,Puʻupoliʻahu,Hawaii,Hawaii,19.8208125,-155.481391,80,120,5
364085,Puu Poo Pueo,Hawaii,Hawaii,19.0342256,-155.6802032,80,120,5
364087,Puu Poopaa,Hawaii,Hawaii,19.040534,-155.6699894,80,120,5
364088,Puʻupoulihale,Hawaii,Honolulu,21.3887477,-158.0941415,80,120,5
364089,Puʻupuaʻi,Hawaii,Hawaii,19.4120771,-155.2532385,80,120,5
364090,Puʻupueo,Hawaii,Hawaii,19.9495499,-155.5170536,80,120,5
364091,Puʻupueo,Hawaii,Honolulu,21.499454,-157.859931,80,120,5
364092,Puʻupueo,Hawaii,Honolulu,21.5721038,-158.2666683,80,120,5
364093,Puʻupūʻou,Hawaii,Maui,20.7657366,-156.0505655,80,120,5
364094,Puʻuuahia,Hawaii,Kauai,22.2015876,-159.5471364,80,120,5
364095,Puʻuʻuala,Hawaii,Hawaii,20.1220673,-155.8076189,80,120,5
364096,Puʻuʻuao,Hawaii,Kalawao,21.1910907,-156.9653033,80,120,5
364097,Puʻuʻuaʻu,Hawaii,Hawaii,20.1293203,-155.7580088,80,120,5
364098,Puʻuʻuaʻu,Hawaii,Honolulu,21.4055556,-157.8825,80,120,5
364099,Puʻuʻula,Hawaii,Hawaii,20.2298215,-155.8615635,80,120,5
364101,Puʻuʻula,Hawaii,Maui,21.1975161,-157.224226,80,120,5
364102,Puʻuʻulaʻula,Hawaii,Maui,20.7648218,-156.9693089,80,120,5
364103,Puʻuʻulaʻula,Hawaii,Hawaii,20.0897341,-155.8705918,80,120,5
364104,Puʻuʻulaʻula,Hawaii,Hawaii,18.9286556,-155.6584167,80,120,5
364105,Puʻuʻulaʻula,Hawaii,Hawaii,19.2036155,-155.4305003,80,120,5
364106,Puʻuʻulaʻula,Hawaii,Hawaii,19.8105171,-155.5911255,80,120,5
364107,Puʻuʻulaʻula,Hawaii,Hawaii,19.9028291,-155.4066753,80,120,5
364108,Puʻuʻulaʻula,Hawaii,Hawaii,19.9612078,-155.6104374,80,120,5
364109,Puʻuʻulaʻula,Hawaii,Hawaii,19.5300209,-155.4639099,80,120,5
364110,Pu‘u‘ula‘ula,Hawaii,Hawaii,19.8298558,-155.3802395,80,120,5
